Ag-ls_a-arroz,Ag-ls_a-otragr,Ag-ls_a-banano,Ag-ls_a-pinia,Ag-ls_a-cafeenfruta,Ag-ls_a-for,Ag-ls_a-pesca,Manufacturing-ls_a-min,Manufacturing-ls_a-arrozelaborado,Manufacturing-ls_a-alimentos,Manufacturing-ls_a-prodcafe,Manufacturing-ls_a-bebtab,Manufacturing-ls_a-texcuero,Manufacturing-ls_a-refpet,Manufacturing-ls_a-cauchoplast,Manufacturing-ls_a-quimicos,Manufacturing-ls_a-prodminnomet,Manufacturing-ls_a-prodmet,Manufacturing-ls_a-maq,Manufacturing-ls_a-vehiculos,Manufacturing-ls_a-otrmnf,Manufacturing-ls_a-elegas,Manufacturing-ls_a-agua,Construction-ls_a-cns,Commerce-ls_a-comercio,Transport-ls_a-trnsferrocarril,Transport-ls_a-trnstierrapasajeros,Transport-ls_a-taxis,Transport-ls_a-trnmarairecarga,Transport-ls_a-otrtrns,Hotels-ls_a-hotelrest,Transport-ls_a-com,Commerce-ls_a-svcprf,Finance-ls_a-fin,Education-ls_a-edu,Education-ls_a-salud,Communication-ls_a-otrsvc,Home-ls_a-domest,Communication-ls_a-admpub,Ag-excap_a-arroz,Ag-excap_a-otragr,Ag-excap_a-banano,Ag-excap_a-pinia,Ag-excap_a-cafeenfruta,Ag-excap_a-for,Ag-excap_a-pesca,Manufacturing-excap_a-min,Manufacturing-excap_a-arrozelaborado,Manufacturing-excap_a-alimentos,Manufacturing-excap_a-prodcafe,Manufacturing-excap_a-bebtab,Manufacturing-excap_a-texcuero,Manufacturing-excap_a-refpet,Manufacturing-excap_a-cauchoplast,Manufacturing-excap_a-quimicos,Manufacturing-excap_a-prodminnomet,Manufacturing-excap_a-prodmet,Manufacturing-excap_a-maq,Manufacturing-excap_a-vehiculos,Manufacturing-excap_a-otrmnf,Manufacturing-excap_a-elegas,Manufacturing-excap_a-agua,Construction-excap_a-cns,Commerce-excap_a-comercio,Transport-excap_a-trnsferrocarril,Transport-excap_a-trnstierrapasajeros,Transport-excap_a-taxis,Transport-excap_a-trnmarairecarga,Transport-excap_a-otrtrns,Hotels-excap_a-hotelrest,Transport-excap_a-com,Commerce-excap_a-svcprf,Finance-excap_a-fin,Education-excap_a-edu,Education-excap_a-salud,Communication-excap_a-otrsvc,Home-excap_a-domest,Communication-excap_a-admpub,Wages-eta_wf_f-lab-l,Wages-eta_wf_f-lab-m,Wages-eta_wf_f-lab-h,Run.id
1.317192151,1.214827752,0.705219063,1.38799636,1.266269693,0.755205257,1.259219754,1.043624496,0.928907085,0.927012128,0.762161586,0.730585834,1.297271016,1.444025511,0.799351862,0.815730826,0.730100572,1.16224781,1.305860195,0.940831403,1.211225556,0.948709717,1.343532398,1.170651008,0.926206107,1.075068868,0.856449957,0.999643465,1.412195353,0.754096566,1.14296123,1.03375959,1.029685916,1.460051466,0.948547255,1.168909996,1.260350104,1.215421619,1.102701022,-0.04845174,-0.063163127,-0.061375538,-0.093381087,-0.092943246,-0.056927118,-0.076140945,-0.072034654,-0.04518602,-0.069727947,-0.073881568,-0.04307827,-0.041733666,-0.079947347,-0.048525005,-0.030913519,-0.05136027,-0.061152473,-0.051749661,-0.095242524,-0.068138667,-0.052213886,-0.077438634,-0.068878216,-0.060500402,-0.061210857,-0.081150202,-0.044814618,-0.078183528,-0.056873933,-0.083690024,-0.066150494,-0.056130436,-0.054339407,-0.063051256,-0.075153279,-0.098732574,-0.093023228,-0.048343065,-0.140157693,-0.371625896,-0.327159354,1522
1.114897292,0.845837727,1.10754912,1.279886619,1.091052276,1.302103511,1.186248976,1.492783392,1.250538644,0.925468053,1.253351769,0.973480158,1.494028906,0.83385788,1.164015008,0.891781469,1.038226837,1.354173017,0.85352677,1.053584127,1.174607343,1.164825333,0.944362165,0.985771898,0.957893271,0.930045636,1.033973164,0.991933359,1.462659043,1.317179202,1.315689008,1.304123386,0.765117192,1.024758334,1.242132494,0.794107508,1.046846416,0.721388617,0.969320534,-0.077855119,-0.085765638,-0.057408042,-0.091970396,-0.098467559,-0.048195218,-0.077685824,-0.093095499,-0.071732605,-0.067644287,-0.088304883,-0.095286953,-0.045757717,-0.07299083,-0.046851054,-0.061378275,-0.03605181,-0.03435759,-0.080933904,-0.038735894,-0.053962881,-0.052454015,-0.044218525,-0.077625419,-0.045173101,-0.048538478,-0.080339924,-0.055256686,-0.073664809,-0.04252781,-0.067788022,-0.097873019,-0.077408851,-0.062322184,-0.069513031,-0.084640087,-0.093200241,-0.058353451,-0.09861345,-0.288782966,-0.397657234,-0.354319361,1523
1.463392091,1.193472618,0.827507077,1.1271538,1.180225844,1.441741615,1.431093941,0.829093211,1.335584792,1.072499631,0.730837282,0.881999962,1.175268021,1.175750978,0.811620664,1.146564288,0.769039678,1.398220241,1.229627991,0.768862366,1.347182322,0.762689129,1.304765799,1.035511697,1.254627882,1.303677832,0.925882994,0.818858398,0.813770347,1.409215472,0.799971609,1.210271569,1.072898036,0.789396807,1.161051063,0.98284284,1.248855502,1.131216178,1.355572815,-0.05386815,-0.092744345,-0.091697215,-0.062688389,-0.083017475,-0.036991962,-0.08695163,-0.087872925,-0.086297761,-0.035651814,-0.089663475,-0.046011938,-0.031809624,-0.049179655,-0.068427585,-0.04946884,-0.036451002,-0.067036487,-0.097594292,-0.050112374,-0.039518716,-0.032619274,-0.040793509,-0.034095916,-0.049382539,-0.061573295,-0.086849624,-0.071081305,-0.04857014,-0.036499154,-0.08337164,-0.067889893,-0.046083724,-0.06224757,-0.031139726,-0.040581739,-0.064273608,-0.042444845,-0.053929744,-0.186908232,-0.140227175,-0.231924989,1524
1.373644351,0.836797989,1.16818405,0.704445338,1.396945422,1.175557559,0.944512274,1.044547117,0.896105531,0.765049044,1.05661236,1.372826573,1.369957601,0.799010625,1.142189988,0.702104689,0.816975486,0.859400205,1.13360194,0.78351158,0.821203135,0.908828333,0.871375475,0.783678031,0.950801411,1.309468483,1.303439365,1.113297649,1.128675474,1.412127403,1.355119306,0.761757278,1.135724208,0.741249638,0.796945635,1.137129124,1.145866746,0.839632272,1.228957319,-0.080491159,-0.059877453,-0.095066652,-0.096344827,-0.044256823,-0.081868832,-0.048104886,-0.093903016,-0.08955807,-0.046458881,-0.090660292,-0.072642711,-0.049305841,-0.074657794,-0.08498189,-0.054493433,-0.090542923,-0.071161994,-0.032213708,-0.031200215,-0.094790409,-0.045790876,-0.05876054,-0.077540893,-0.090621137,-0.064518284,-0.037899901,-0.055723719,-0.099025905,-0.047066429,-0.054285011,-0.055219063,-0.048870263,-0.084766139,-0.064280091,-0.036396861,-0.054187994,-0.099734949,-0.066903958,-0.10457117,-0.264243391,-0.232216703,1525
1.29016163,1.331089183,1.121684974,0.833191932,0.819010286,0.741769464,0.902356118,1.00289968,1.333289136,0.776503758,1.308655059,0.824418064,1.186680549,0.865574645,0.991741217,1.416420813,0.96225102,0.864701549,1.060573807,1.395428722,1.490425139,1.216382496,0.935948454,1.029302141,0.700290918,1.017498578,1.084964994,1.392235838,1.069464518,0.89495172,1.223113591,1.241932378,0.800274836,1.41605917,0.870580376,1.451795178,0.850052751,1.33741862,1.2897272,-0.05181285,-0.051939316,-0.038676502,-0.032600806,-0.049527803,-0.062001671,-0.063195182,-0.09754128,-0.096493508,-0.089987391,-0.057937518,-0.036309156,-0.077267624,-0.077364643,-0.097679757,-0.045412262,-0.047692738,-0.058423095,-0.04563006,-0.076669964,-0.097648439,-0.044301808,-0.094328358,-0.092466652,-0.031329419,-0.031839186,-0.085686106,-0.091443949,-0.081428267,-0.063526211,-0.084861582,-0.047916975,-0.057850397,-0.05712746,-0.0879229,-0.057843875,-0.046993772,-0.037630911,-0.095707538,-0.261514064,-0.134696315,-0.465726842,1526
0.706650279,0.953008117,0.747493522,0.877210574,1.419580192,1.030683606,1.229972951,0.905533327,1.188963381,0.917757213,0.706855965,1.288405963,0.848695823,1.483998912,1.371271429,1.377635707,1.090831637,0.909646654,1.403288887,1.317774251,1.27915409,1.394974855,1.431061029,0.940718375,1.362630304,1.455182584,0.929130229,1.077358554,1.143932354,1.196790493,1.054425231,0.898538944,0.732333022,1.232104333,0.973338316,1.393706768,0.704719343,0.934168293,0.873158015,-0.086550822,-0.079989821,-0.03916045,-0.085385387,-0.096351134,-0.071383891,-0.071334275,-0.071041661,-0.046939324,-0.044086835,-0.033434352,-0.087724308,-0.061996913,-0.045456946,-0.088776726,-0.064506071,-0.082713253,-0.094330364,-0.095970537,-0.071143052,-0.069961368,-0.090291506,-0.036399186,-0.079556188,-0.081960552,-0.044331326,-0.064284593,-0.076706641,-0.096838649,-0.093499065,-0.090523962,-0.035176483,-0.03224819,-0.050906671,-0.053169562,-0.08948202,-0.096833915,-0.076919138,-0.076359033,-0.174183359,-0.370142676,-0.53003929,1527
1.361387361,0.88981812,1.1670013,1.377107742,1.137879012,1.09339689,0.957823918,0.728555075,1.407894732,0.795320411,1.350558084,1.492044581,1.393768775,1.259042154,0.73584014,1.388737483,1.069120893,0.708442624,1.11511337,1.494463759,1.411684597,1.008593645,0.904959754,0.845179231,1.207982191,1.214760818,1.373262875,1.136078536,1.434533254,0.770308434,0.750965152,0.733793831,0.719380386,1.247587052,1.441072866,1.347243357,1.320090987,1.024484867,0.854440463,-0.078688582,-0.048762699,-0.064103416,-0.03943596,-0.085488735,-0.088380763,-0.034873796,-0.073857376,-0.074020077,-0.066574603,-0.096414832,-0.054530202,-0.051321984,-0.052349676,-0.098208935,-0.058833641,-0.052715314,-0.091733422,-0.034352424,-0.037464388,-0.083520259,-0.040596489,-0.06760187,-0.046969805,-0.062735661,-0.063123144,-0.032247473,-0.079911232,-0.036895336,-0.05757178,-0.090791834,-0.036179721,-0.050664117,-0.032521189,-0.067696608,-0.076398552,-0.089952737,-0.09274373,-0.040645204,-0.085147826,-0.235523561,-0.13544239,1528
1.43460444,1.221072775,1.187674548,1.17480259,0.990911189,1.330613,0.749239055,1.309821977,0.813981537,1.330569177,0.838318608,0.762022087,0.776455501,0.853088967,0.894643306,1.301010663,0.973193452,1.472679364,0.920349605,1.068696734,0.91422208,1.435882865,0.796015287,0.926752268,0.748567678,1.001117331,1.174559886,0.714757386,1.376190045,1.03003878,1.420095227,1.126759266,0.754444977,1.009365988,1.211408471,0.90566847,1.030229899,0.894396753,0.87630656,-0.099200621,-0.094354091,-0.04044214,-0.062756434,-0.095635167,-0.083284656,-0.034199556,-0.086986771,-0.035779736,-0.04666011,-0.087456457,-0.060500743,-0.074184028,-0.034553842,-0.050020889,-0.0467514,-0.097083232,-0.041235732,-0.08783553,-0.096795069,-0.068439726,-0.031971395,-0.070757744,-0.056862059,-0.039646259,-0.095763865,-0.09936259,-0.085347001,-0.093973238,-0.058158929,-0.083669897,-0.094357451,-0.06846612,-0.061940991,-0.050464449,-0.073364048,-0.063831734,-0.055689762,-0.066452916,-0.214687333,-0.315579674,-0.119381957,1529
1.30861681,1.284164271,0.757607146,1.079218114,1.29491746,0.780712254,0.864819331,1.352804511,0.700408528,0.783567803,0.994361611,0.892976053,1.128309792,0.953847117,0.953932808,1.480745134,1.213984359,1.407734835,1.284652561,1.071499337,1.122680299,0.731507345,0.720772712,0.733176303,0.837651101,1.403790144,0.744148671,1.216617777,1.407866009,1.065328542,1.13605421,0.964164643,0.896022752,1.403937572,0.913729877,1.095140165,1.197056077,0.882207684,0.9156869,-0.064364469,-0.090642942,-0.070249408,-0.040290583,-0.087861135,-0.059345362,-0.078459291,-0.070882844,-0.085824549,-0.045418675,-0.061665203,-0.091694315,-0.095354023,-0.092710636,-0.064778424,-0.063155396,-0.097236146,-0.04482813,-0.043773297,-0.071037671,-0.076885094,-0.041352594,-0.035652876,-0.041460604,-0.063160018,-0.092849949,-0.059779058,-0.057204448,-0.053002471,-0.077718986,-0.036056523,-0.047506838,-0.047755951,-0.098803047,-0.033202988,-0.062497638,-0.046888344,-0.071335621,-0.040615588,-0.129191956,-0.217660028,-0.382308518,1530
0.742261113,1.419221162,0.955323655,1.267509672,1.314738678,1.155400732,1.475183147,0.898718505,1.021489836,1.366203633,1.218348387,1.201972625,1.191841317,1.26384031,0.842547806,1.030821115,1.191764954,0.976700539,0.705059195,1.11757892,1.140805089,1.461374374,0.860563861,0.737281824,1.331968189,0.951922592,0.913691056,1.259546417,0.782461247,1.192784276,1.236040899,1.374896739,1.440240869,1.167879713,0.992678477,0.762972047,0.832550886,1.050377925,1.031289698,-0.095373552,-0.068198813,-0.053591343,-0.080001552,-0.067422875,-0.039144267,-0.04089203,-0.078561459,-0.078452181,-0.053766961,-0.097749263,-0.068326405,-0.083269175,-0.057229882,-0.088598454,-0.030638435,-0.092917472,-0.09157629,-0.065529235,-0.087638537,-0.044863755,-0.032118613,-0.054978447,-0.081082717,-0.033813202,-0.038943485,-0.071471747,-0.0614037,-0.047907964,-0.099638621,-0.094257841,-0.046847281,-0.054035944,-0.071554521,-0.072944482,-0.034055925,-0.078541283,-0.065908086,-0.07049701,-0.242712425,-0.124994536,-0.437648611,1531
0.892169581,0.946216844,1.439721126,0.893783397,1.353706592,0.910905173,1.340165689,1.4157424,0.845716483,1.075635186,0.821917656,1.412603187,1.038589325,1.211396516,1.237105688,0.989572935,0.778133055,1.145175297,1.030891903,1.031224284,0.852787484,1.234737308,1.359784813,1.221867961,1.249675296,0.724284857,0.768353121,1.401882555,0.989381684,0.838858564,1.230893952,1.30629774,1.23866419,0.897891531,1.488106585,0.810469706,0.737720655,0.822361215,0.790240829,-0.051714671,-0.061409736,-0.095820685,-0.070793135,-0.066797694,-0.092350848,-0.09933458,-0.040135381,-0.098378939,-0.049652635,-0.057589763,-0.036131163,-0.053895054,-0.056190934,-0.05421659,-0.080696159,-0.054009241,-0.051240662,-0.042056369,-0.091637284,-0.072861939,-0.09247181,-0.064137545,-0.078939681,-0.0606057,-0.032453085,-0.083055593,-0.057935472,-0.044821311,-0.091486168,-0.08130523,-0.072031897,-0.062599006,-0.089768305,-0.041520841,-0.046995172,-0.042267825,-0.068316048,-0.041224162,-0.287352727,-0.374623569,-0.476924831,1532
1.231923766,1.416190766,0.968452054,1.464723313,1.118429198,1.43710832,1.006751809,1.489311006,1.463303215,1.371738167,1.105143155,1.453560817,0.719589538,1.330936631,0.923338063,1.072586597,0.817979911,0.783154061,1.137146482,1.054579881,0.818820224,1.348038079,1.182044549,0.987002817,0.833626383,1.184953841,1.350362733,1.408895319,0.779124199,1.253850073,0.907394467,0.805446367,1.299558135,0.936975547,1.499606627,1.085401361,1.25723937,1.272746297,1.120027145,-0.056554788,-0.049518124,-0.099749515,-0.066085264,-0.076931123,-0.094326924,-0.070762235,-0.032845349,-0.068450917,-0.075170709,-0.044053197,-0.051828009,-0.050783066,-0.059753959,-0.05965623,-0.038841203,-0.093873238,-0.056635901,-0.098695406,-0.042299383,-0.048076319,-0.030115156,-0.085794326,-0.040385671,-0.059944427,-0.072093808,-0.04539929,-0.047275178,-0.057309057,-0.035032273,-0.089905089,-0.079792971,-0.044041278,-0.055402674,-0.04990945,-0.068312656,-0.069295603,-0.091354809,-0.044644813,-0.057993639,-0.116678136,-0.333717678,1533
1.401200482,0.868682328,0.860675014,1.153549833,1.122913103,0.817121911,1.17227678,1.397137936,1.44571183,1.217482463,1.383229421,1.314158031,1.292656673,1.280777453,0.90986701,1.281869037,1.469917564,0.795806956,1.283875155,1.136642978,0.827033785,0.915215406,0.919107356,1.093343429,0.886667752,0.795626556,1.031822844,0.78944019,0.732654276,0.869472511,1.471594882,1.237752251,0.77055588,1.326025762,1.023924149,0.975216859,1.143842302,1.126496381,1.277494671,-0.085014113,-0.080989025,-0.045758544,-0.085952572,-0.076881388,-0.053624502,-0.032189629,-0.06265302,-0.064963204,-0.06797168,-0.043583939,-0.093888781,-0.081364851,-0.056632462,-0.043348346,-0.07562758,-0.060056853,-0.089984511,-0.094540047,-0.058674127,-0.048351173,-0.035583117,-0.047154114,-0.0453695,-0.097416563,-0.041920392,-0.078057724,-0.069794312,-0.068441943,-0.088491229,-0.072805455,-0.09852551,-0.097441979,-0.051499568,-0.06378409,-0.042204669,-0.076902862,-0.085907059,-0.055782794,-0.052278643,-0.052984281,-0.543712729,1534
1.473236773,0.72735998,1.240642113,0.732760711,1.10776704,0.729177999,1.358154229,0.769247072,1.12324776,0.763398516,1.099188265,1.161257651,1.055917923,1.460368492,0.885851417,1.259525484,1.273223925,1.253080818,1.091312506,1.085244368,1.241724595,1.499387783,0.998692932,0.862934651,1.133241945,0.862687424,1.450848921,0.97136302,0.91987874,0.828899449,1.052144684,1.431356776,1.331395212,0.754745058,1.163869514,1.222771401,1.150273158,0.752628521,0.883656151,-0.063640044,-0.041027862,-0.053868157,-0.077801642,-0.069611879,-0.099756033,-0.067127097,-0.079649717,-0.084196126,-0.088055109,-0.068337715,-0.066288756,-0.059096877,-0.090579611,-0.042207425,-0.051635699,-0.081610582,-0.065374031,-0.046901259,-0.047383591,-0.073148578,-0.048993994,-0.068857586,-0.069140465,-0.055277064,-0.067183688,-0.031444897,-0.055536627,-0.078883579,-0.065533167,-0.098088564,-0.054729617,-0.049994254,-0.070770031,-0.088980631,-0.03452921,-0.094208635,-0.04397296,-0.039201009,-0.2020887,-0.078256795,-0.225632206,1535
1.280013683,0.980510137,1.061865702,1.362780175,1.311927478,1.28668541,0.852348515,0.707602989,1.161821242,1.064048621,0.944593363,1.424681901,1.073988739,0.984975297,1.271765629,0.937863638,1.042967065,0.778327327,0.894722459,1.433689737,1.131469092,1.084548144,1.303045353,0.957316519,0.977358801,1.342342128,0.965272077,1.00841187,1.196859963,1.321763406,0.833790973,1.45845555,1.421728233,0.879172213,1.082840128,0.978875125,1.35067085,1.334895367,1.231879451,-0.072327564,-0.055648065,-0.073374265,-0.091780817,-0.06481965,-0.060076569,-0.072704618,-0.038138391,-0.082166572,-0.06543391,-0.056891622,-0.05054547,-0.044247476,-0.087956101,-0.05550161,-0.081074085,-0.039919054,-0.060729117,-0.043850536,-0.065734224,-0.087378965,-0.076607486,-0.096989861,-0.092356998,-0.080056423,-0.071915412,-0.096957763,-0.041673735,-0.051098614,-0.075294965,-0.045233842,-0.059469776,-0.086335455,-0.095136447,-0.034401804,-0.039348937,-0.043641746,-0.063262204,-0.063543341,-0.061909072,-0.311362213,-0.608457526,1536
1.131522888,0.983790746,0.783076657,1.151036267,1.152448778,1.358111473,1.38980732,0.749472796,1.153610211,1.193182124,1.289858556,0.75417106,1.169035326,1.169378742,1.440808364,1.123428219,1.169106585,0.865953772,1.046507176,0.820687618,1.342638495,1.409548536,1.082354451,1.203012186,1.16411841,0.80255505,1.01296845,1.386572189,0.821541568,1.205806783,0.821070671,1.199081619,1.373584034,1.493086516,1.13851945,0.98049657,1.391180832,0.886897127,1.327732953,-0.088729623,-0.061343992,-0.072631463,-0.090845364,-0.086948105,-0.088308702,-0.069462154,-0.084912683,-0.095218391,-0.03291499,-0.076326491,-0.068279602,-0.096514637,-0.065203565,-0.069401569,-0.04135534,-0.048763545,-0.053869442,-0.069741802,-0.036930778,-0.052924905,-0.033575889,-0.069784725,-0.030979997,-0.098934091,-0.091604851,-0.085837115,-0.045315751,-0.082163578,-0.095715263,-0.044599851,-0.076965402,-0.050341232,-0.096784347,-0.06295581,-0.076149899,-0.030618159,-0.077557294,-0.036431053,-0.287031707,-0.389928143,-0.498476489,1537
1.040986789,0.718487886,0.838966988,1.483837871,0.725198417,1.147034565,1.407449664,1.09611889,1.35463448,1.088126848,0.848772066,1.247061712,1.319229896,1.068292117,1.405220713,0.904683566,0.993258454,1.480899922,1.402914107,1.328143979,1.454343122,1.017512376,1.256179892,1.053876851,1.319410743,0.863733202,1.382238012,1.095127954,1.22181171,0.888805682,1.472698336,1.159510786,0.771577077,0.795090855,0.763824378,1.214534846,0.874167171,1.336424857,0.715743435,-0.050679756,-0.058458767,-0.052843083,-0.075869265,-0.037600592,-0.043583906,-0.039129421,-0.067815321,-0.078276164,-0.084815799,-0.040866405,-0.097390537,-0.082974665,-0.048767726,-0.071748657,-0.09518697,-0.08303779,-0.059881423,-0.056200006,-0.096675511,-0.035765636,-0.069422543,-0.041440294,-0.03010274,-0.046093112,-0.07728442,-0.052566718,-0.04455437,-0.088293637,-0.09094482,-0.056966702,-0.087544842,-0.082273921,-0.03780368,-0.080080231,-0.03873698,-0.079506719,-0.053679604,-0.088355086,-0.075805009,-0.148762229,-0.622384146,1538
1.479543548,1.436989686,0.892328969,1.008561491,1.234483381,0.989435456,1.053110978,0.905681036,0.844434651,0.835190004,1.3311059,1.05159058,1.414664692,1.241803654,1.309035903,1.422399868,0.929537508,1.377283374,1.346970016,1.141690641,1.36319851,0.828129427,1.245232959,1.036490298,1.092200763,1.272954024,0.72952928,1.130454512,1.346645628,1.342841555,1.183932842,1.476350273,0.759561275,1.352316178,1.306869576,1.181169339,0.843178886,0.880128421,1.205731164,-0.061689263,-0.035133366,-0.048725454,-0.082536068,-0.079260025,-0.085950014,-0.066001772,-0.054356781,-0.065169217,-0.039834349,-0.04096823,-0.049608819,-0.084679952,-0.033518604,-0.04556818,-0.03781642,-0.096877174,-0.077260447,-0.079500573,-0.035271033,-0.075801277,-0.079587921,-0.03796186,-0.062241244,-0.095054318,-0.088048257,-0.039304535,-0.030810432,-0.079682965,-0.045136824,-0.037127402,-0.031346431,-0.031778698,-0.039557172,-0.084193919,-0.084399483,-0.055357584,-0.095457532,-0.090879871,-0.283250012,-0.16484187,-0.239862774,1539
1.02756759,0.779683361,0.990485243,0.715108375,1.435206904,0.759743968,0.893570473,1.244683942,0.806308243,1.379881486,0.70318543,1.148499343,1.351689435,0.788382403,0.845772348,0.819321385,1.138368585,1.140833423,1.078494626,1.25654161,1.487090924,0.959955041,0.756230212,0.910871517,1.06861049,1.436917557,0.89693634,1.453792973,0.852513752,1.227800396,0.96911627,1.19704811,0.929146141,1.309674987,1.168102857,0.929799935,0.925440819,0.81153672,1.264740389,-0.084523312,-0.07973249,-0.049535124,-0.087981497,-0.062809416,-0.098171666,-0.090562568,-0.076587498,-0.041154013,-0.04916374,-0.0860364,-0.041232269,-0.081265324,-0.064303545,-0.081570677,-0.057768011,-0.064346295,-0.036267521,-0.057365954,-0.078802102,-0.058839554,-0.030155018,-0.07425226,-0.091938138,-0.0527622,-0.087974589,-0.093880324,-0.07869469,-0.064903753,-0.072948164,-0.075294377,-0.093073121,-0.059566583,-0.093788444,-0.045553168,-0.061071705,-0.059552617,-0.086962043,-0.070019539,-0.082318062,-0.111424659,-0.07797676,1540
1.321400482,0.828199935,0.753308421,1.395552728,0.705583522,1.066079704,1.080412146,1.105801628,0.996680041,1.261285875,1.467093448,1.145131036,0.757957539,0.977711052,1.337871068,1.429452312,0.759850166,0.878485878,0.76464754,1.44843956,0.882227985,1.332870161,0.815508736,0.75940417,0.766592938,1.012293193,0.957252887,0.816829745,1.00160628,1.093569843,0.879086012,1.000155306,0.901136957,1.214205699,0.94093765,1.019272178,0.728495432,1.448537756,1.214587592,-0.09130237,-0.060398647,-0.035842114,-0.033875378,-0.044173451,-0.075745086,-0.030476744,-0.082229341,-0.037652882,-0.080448109,-0.031631344,-0.072348272,-0.046512927,-0.064737673,-0.064444262,-0.085182346,-0.056235997,-0.091942983,-0.067871841,-0.085617919,-0.092103533,-0.071333502,-0.039894086,-0.052830796,-0.052972674,-0.079259487,-0.067193805,-0.085940415,-0.087581169,-0.07628544,-0.092500187,-0.070667452,-0.066699067,-0.095605343,-0.049539965,-0.04666248,-0.08318308,-0.074383547,-0.081674206,-0.281002729,-0.182102368,-0.161548768,1541
1.101938362,0.965403167,1.0487559,1.27210598,1.391472033,0.963293681,0.738627561,1.0344674,0.986284598,0.957399811,1.369380884,1.4258671,0.918045419,0.747892527,1.270589074,0.837507654,1.073097551,0.742936821,0.783105331,1.227763555,1.265328949,1.110229126,1.00670942,1.329731572,1.409823064,1.258457184,0.842177669,0.798570639,1.390041355,1.498627262,1.41032042,1.064135628,1.017876976,1.488415724,1.370792175,1.210337811,0.991610173,1.154723546,1.219406399,-0.043815758,-0.099772806,-0.081459811,-0.079739152,-0.092100385,-0.091830361,-0.095184057,-0.073594116,-0.078137104,-0.044893907,-0.07026741,-0.086738855,-0.05551732,-0.079373677,-0.037866329,-0.056331188,-0.090890334,-0.059921407,-0.073382263,-0.068019513,-0.038241499,-0.074845163,-0.075858041,-0.052018571,-0.050659365,-0.091514187,-0.077106311,-0.042966702,-0.031910387,-0.031473915,-0.060449526,-0.035725118,-0.070903462,-0.05130099,-0.051017314,-0.042467985,-0.098906868,-0.049602812,-0.061106741,-0.174743252,-0.178769087,-0.276592743,1542
1.38923728,1.441153151,1.1890956,1.34978399,1.229336167,1.003449804,1.355514645,0.750332767,1.256776434,0.82924853,0.923741036,1.043497154,0.985391471,1.083838838,0.733870342,1.414260668,1.493612642,0.877356475,1.020674643,0.814693997,0.982703302,0.862965144,1.489407033,0.922976919,1.244646024,1.399462732,1.290931217,0.757700454,1.32201533,1.401668579,1.192813991,0.740782391,1.291917006,1.251471357,1.407410214,0.765809171,1.17783914,0.852025509,0.814735828,-0.09277109,-0.034200591,-0.076217765,-0.037923727,-0.060981194,-0.089089115,-0.096453945,-0.075812614,-0.088580006,-0.069214271,-0.083287647,-0.077910034,-0.079780265,-0.056272714,-0.070285462,-0.035623285,-0.079014609,-0.03953018,-0.089091187,-0.08691203,-0.032248418,-0.06054857,-0.089944794,-0.070058854,-0.050392035,-0.065270139,-0.042402545,-0.094929376,-0.044135171,-0.05387517,-0.087969022,-0.080663608,-0.083096427,-0.034479623,-0.035604203,-0.062126827,-0.060815334,-0.071684756,-0.050244156,-0.095247639,-0.383717762,-0.107452663,1543
1.436958943,1.156014824,0.72999584,1.329584136,1.162703368,1.009999079,1.186547673,0.964132275,1.082426333,1.032924842,1.298231303,0.83426353,0.741089464,1.102513026,0.871089606,1.364949655,0.871934602,1.488100215,1.123827188,1.025748389,1.448219274,1.495617892,1.036992488,0.774466039,1.45800619,0.916542679,1.03448973,1.426702024,1.410083324,1.05742525,1.007756113,0.976990536,1.063752933,1.043313192,0.879432911,0.767243866,0.894683475,1.399679576,0.719942675,-0.06063809,-0.066293075,-0.061247107,-0.086095597,-0.037045764,-0.039373227,-0.071752381,-0.084030618,-0.099456262,-0.086709754,-0.041051262,-0.058607339,-0.099721709,-0.0449535,-0.083722226,-0.065851076,-0.087349898,-0.067146471,-0.05584126,-0.095653008,-0.054472967,-0.088924157,-0.095983775,-0.050422239,-0.047954512,-0.092974969,-0.07587499,-0.09514192,-0.059090891,-0.040578093,-0.038023439,-0.04847022,-0.062991838,-0.057306249,-0.063602716,-0.056643327,-0.060986916,-0.05036152,-0.038129021,-0.15526894,-0.36235053,-0.07182266,1544
0.718032436,0.956073885,1.08821908,1.249585132,1.335206086,1.16717173,1.258949326,1.467481449,1.134641449,1.267038161,1.138842057,0.903005648,0.912102439,1.400786431,1.222802633,0.715488161,1.490658656,1.130939725,0.921644955,0.733868537,1.394814211,0.783570928,0.746566939,1.475593021,1.157141152,1.455438688,1.224394196,1.284199398,1.215265226,1.383230784,1.327837172,1.248626606,1.370080162,1.031447032,0.991693942,1.448217217,1.481565765,0.736452499,1.280873505,-0.058943658,-0.045387187,-0.095606349,-0.049182441,-0.047786606,-0.049972033,-0.084814539,-0.098505067,-0.072499288,-0.035387804,-0.063326968,-0.073466577,-0.055039764,-0.096120626,-0.043106028,-0.041012251,-0.074947949,-0.082115883,-0.052946973,-0.034729369,-0.078820614,-0.030302538,-0.076941733,-0.043224365,-0.078366829,-0.072813134,-0.078943238,-0.084788104,-0.049336991,-0.058312505,-0.09101679,-0.049492083,-0.048129301,-0.044550422,-0.037550794,-0.054419985,-0.066838999,-0.065999008,-0.074585785,-0.05126253,-0.196075877,-0.342937536,1545
